0: 24/161
8992: 4'1/63
8993: 18'1/4
8994: 848/945
8995: 10'7/24
8996: 41'47/54
8997: 19'1/36
8998: 33'2/3
8999: 23/45
9000: 17'11/21
9001: 37
9002: 5'15/37
9003: 11'1/6
9004: 1'3/4
9005: 13'11/24
9006: 37
9007: 54'73/126
9008: 4'25/76
9009: 7'2/15
9010: 9'37/63
9011: 126'63/80
9012: 7'1/3
9013: 25/84
9014: 8'10/19
9015: 8/29
9016: 5/21
9017: 29/36
9018: 23'131/210
9019: 5'1/8
9020: 131/148
9021: 24
9022: 5'27/40
9023: 1'277/416
9024: 7'5/24
9025: 1'79/1092
9026: 4'17/40
9027: 2'9/56
9028: 5'59/63
9029: 5/7
9030: 5'1/9
9031: 13'53/140
9032: 55/578
9033: 62'41/120
9034: 8'833/1290
9035: 58'1/2
9036: 18
9037: 6'1/36
9038: 15'127/168
9039: 5'2/3
9040: 74'32/35
9041: 5'11/104
9042: 3'40/49
9043: 5'7/144
9044: 24'5/168
9045: 65'5/8
9046: 13'11/12
9047: 8'27/104
9048: 9'43/56
9049: 2/3
9050: 4/27
9051: 8'5/56
9052: 5'227/234
9053: 79'31/42
9054: 25'1/10
9055: 12'1/2
9056: 16'4/9
9057: 65'3/7
9058: 2'1/4
9059: 14'2/5
9060: 78'1/5
9061: 26'1/4
9062: 14'11/60
9063: 5'13/50
9064: 10'5/6
9065: 1'1/24
9066: 4'29/185
9067: 43'11/12
9068: 37/114
9069: 8'2/45
9070: 27'2/3
9071: 1'139/150
9072: 8/21
9073: 64'3/7
9074: 2'235/468
9075: 13'3/8
9076: 2'7/36
9077: 5'7/24
9078: 25'2/3
9079: 1'2/13
9080: 1/12
9081: 7/34
9082: 4'23/24
9083: 43'3/5
9084: 16'19/36
9085: 3'11/60
9086: 36'5/9
9087: 84'1/2
9088: 9
9089: 184/1815
9090: 9'55/72
9091: 36'7/18
9092: 16'4/7
9093: 25'34/35
9094: 104'5/8
9095: 6
9096: 26
9097: 46'1/2
9098: 17'7/72
9099: 10'7/9
9100: 2'1/90
9101: 54'2/3
9102: 30'6/7
9103: 14'4/7
9104: 5'15/28
9105: 59'5/6
9106: 13/170
9107: 1'5/9
9108: 5'53/72
9109: 1/45
9110: 4'11/12
9111: 371/1188
9112: 21
9113: 57'61/105
9114: 8'19/126
9115: 9'47/168
9116: 11'1/6
9117: 20'5/6
9118: 7'74/525
9119: 5/6
9120: 8'7/20
9121: 3'41/90
9122: 3'5/21
9123: 16'3/14
9124: 5/203
9125: 72'5/6
9126: 216/1375
9127: 19
9128: 1'5/9
9129: 8'23/30
9130: 1/32
9131: 2'7/25
9132: 15'1/5
9133: 1'39/40
9134: 15'1/3
9135: 21'7/45
9136: 46
9137: 25'2/3
9138: 1'2/3
9139: 12'26/27
9140: 55/234
9141: 7'17/125
9142: 27/380
9143: 10'3/20
9144: 10'7/8
9145: 5'51/160
9146: 1
9147: 15/238
9148: 1'1/8
9149: 2'13/30
9150: 5'41/105
9151: 38'1/4
9152: 11'1/6
9153: 1'59/95
9154: 2'11/16
9155: 16
9156: 18'11/18
9157: 2
9158: 6'3/40
9159: 1/4
9160: 14'1/4
9161: 6'22/63
9162: 16'2/5
9163: 6'4/5
9164: 4'1/6
9165: 17/84
9166: 12'2/3
9167: 8'2/5
9168: 1'115/168
9169: 79'1/6
9170: 4'2/3
9171: 5'58/63
9172: 217/297
9173: 19'27/40
9174: 321'3/4
9175: 10'1/18
9176: 6'14/15
9177: 7'5/9
9178: 5/156
9179: 59'3/5
9180: 3'127/344
9181: 268'93/128
9182: 8'14/33
9183: 211'3/5
9184: 4'5/7
9185: 121/189
9186: 23'1/9
9187: 5/9
9188: 49'11/21
9189: 1'839/1015
9190: 10'2/3
9191: 5
9192: 5'125/162
9193: 175/1534
9194: 16/1073
9195: 31'11/12
9196: 3/4
9197: 1'25/33
9198: 4'77/93
9199: 5'31/32
9200: 6'61/63
9201: 7'17/63
9202: 9/14
9203: 52
9204: 145/189
9205: 49'7/12
9206: 5/33
9207: 1'2/33
9208: 3'11/51
9209: 1'3/7
9210: 7'121/180
9211: 47'7/18
9212: 44'17/42
9213: 5'817/1656
9214: 5'3/7
9215: 34'2/3
9216: 74'1/2
9217: 19'4/9
9218: 12'2/3
9219: 6'11/135
9220: 13'71/315
9221: 7/22
9222: 236'1/4
9223: 16'1/6
9224: 7'29/40
9225: 26'5/7
9226: 2
9227: 1/2
9228: 22'52/63
9229: 4'54/73
9230: 22
9231: 12'4/15
9232: 7'3/8
9233: 2'71/90
9234: 2'11/27
9235: 6'19/28
9236: 3'3/4
9237: 49'1/2
9238: 14'134/135
9239: 6'3/35
9240: 3'47/56
9241: 7'19/27
9242: 3/38
9243: 56'5/8
9244: 3'13/42
9245: 9'7/15
9246: 13'41/70
9247: 14'53/60
9248: 2/5
9249: 2'7/9
9250: 21/430
9251: 12'1/2
9252: 17'5/18
9253: 7
9254: 2'43/64
9255: 3'13/24
9256: 20
9257: 2'90/119
9258: 1/3
9259: 1/18
9260: 20'11/120
9261: 4'4/15
9262: 47/192
9263: 3'2/5
9264: 2'4/7
9265: 4'49/248
9266: 6'1/4
9267: 4'1/8
9268: 3
9269: 28/297
9270: 71'1/3
9271: 6'19/70
9272: 17/29
9273: 11'16/21
9274: 20'5/12
9275: 12'3/5
9276: 11
9277: 35'4/5
9278: 22'5/8
9279: 7/26
9280: 1'13/21
9281: 204'17/18
9282: 5'5/8
9283: 1'7/9
9284: 15'11/21
9285: 30'11/21
9286: 4'26/27
9287: 7/9
9288: 16'2/7
9289: 5'21/22
9290: 68'5/8
9291: 7'29/36
9292: 1'1/6
9293: 59'2/3
9294: 85/186
9295: 42'17/72
9296: 7'53/72
9297: 2'16/21
9298: 17'1/7
9299: 3'11/21
9300: 11'1/2
9301: 7'6/7
9302: 3'127/224
9303: 25/64
9304: 8'1/5
9305: 10'1/7
9306: 5'343/360
9307: 12'5/6
9308: 1'3/13
9309: 84/85
9310: 4'7/10
9311: 46'45/56
9312: 1/60
9313: 15/22
9314: 5'37/46
9315: 8'8/9
9316: 3'71/105
9317: 14/15
9318: 6'3/7
9319: 1/2
9320: 52/171
9321: 6'1/4
9322: 17'1/4
9323: 7/96
9324: 17/20
9325: 8'67/72
9326: 4'2/3
9327: 9'2/35
9328: 8'1/4
9329: 4'887/1032
9330: 19/21
9331: 3'3/8
9332: 2'14/41
9333: 12'2/63
9334: 15'1/8
9335: 56/495
9336: 27'101/112
9337: 3'3/31
9338: 52'3/4
9339: 18'1/5
9340: 262/273
9341: 26'1/3
9342: 39'1/15
9343: 9/64
9344: 28'50/63
9345: 1'13/15
9346: 223'7/16
9347: 72'1/4
9348: 10'5/36
9349: 2'5/12
9350: 4'13/28
9351: 6'11/18
9352: 22'229/280
9353: 155'5/9
9354: 5'1/3
9355: 7'193/240
9356: 20'1/4
9357: 77'1/3
9358: 29'1/6
9359: 16'4/5
9360: 4'106/111
9361: 5'7/18
9362: 37'1/2
9363: 200/1001
9364: 3'37/57
9365: 9'11/12
9366: 1'59/80
9367: 21'19/84
9368: 3/5
9369: 54/527
9370: 2'5/9
9371: 6'34/105
9372: 4/27
9373: 9'5/12
9374: 3'413/495
9375: 30'11/18
9376: 20'3/4
9377: 3'3/5
9378: 9'19/63
9379: 1'1/8
9380: 3'163/574
9381: 20'1/12
9382: 191'31/63
9383: 9'10/117
9384: 41'19/40
9385: 13'5/12
9386: 8'63/232
9387: 5'2/5
9388: 6'7/12
9389: 92'1/6
9390: 78'9/14
9391: 67/168
9392: 16/153
9393: 252'4/7
9394: 2'2693/2856
9395: 6'5/36
9396: 25'20/21
9397: 8'3/10
9398: 423/644
9399: 1
9400: 6'68/219
9401: 2'3/26
9402: 49'1/2
9403: 4'53/57
9404: 14'2/7
9405: 7/13
9406: 28/425
9407: 5'23/24
9408: 6'11/45
9409: 2'3/8
9410: 11
9411: 19'1/3
9412: 2'169/180
9413: 1'269/504
9414: 13'5/6
9415: 7'43/84
9416: 5/24
9417: 5/6
9418: 16'5/24
9419: 9'71/180
9420: 5'7/23
9421: 342'9/14
9422: 19/63
9423: 8'3/4
9424: 22'1/6
9425: 4'10/21
9426: 9'5/6
9427: 20'2/5
9428: 6'11/72
9429: 29/56
9430: 55/258
9431: 8'137/152
9432: 20
9433: 5'24/47
9434: 51'1/3
9435: 3'5/9
9436: 28'1/9
9437: 162'26/27
9438: 8'11/12
9439: 10'23/72
9440: 39'3/4
9441: 9'13/76
9442: 16'7/8
9443: 14/45
9444: 69'3/7
9445: 7'4/7
9446: 3'197/252
9447: 35/328
9448: 7
9449: 18'1/3
9450: 3'11/36
9451: 80/459
9452: 5'39/73
9453: 3'6/25
9454: 9'3/4
9455: 7'36/49
9456: 1'71/90
9457: 12/77
9458: 10'89/120
9459: 9'5/9
9460: 10'11/24
9461: 12'1/7
9462: 19/46
9463: 9'13/35
9464: 32/63
9465: 10'2/3
9466: 1'11/14
9467: 141'1/3
9468: 73'19/35
9469: 27/35
9470: 4'11/312
9471: 8/819
9472: 29'9/20
9473: 354'6/7
9474: 9'27/35
9475: 8'4/7
9476: 12/49
9477: 5/48
9478: 152'4/21
9479: 1'1/4
9480: 1'53/290
9481: 90'3/5
9482: 1'89/203
9483: 2'37/180
9484: 53'1/2
9485: 3/92
9486: 704/8967
9487: 7'5/8
9488: 1'1/4
9489: 6'4/9
9490: 4'20/21
9491: 119/1809
9492: 41/44
9493: 4'49/116
9494: 6'1/30
9495: 20'7/9
9496: 7'10/41
9497: 41/56
9498: 105/506
9499: 14'14/15
9500: 10'5/7
9501: 4/105
9502: 89'29/36
9503: 7'7/12
9504: 10/39
9505: 18'33/56
9506: 5'34/77
9507: 26'5/6
9508: 11'4/45
9509: 6'1/12
9510: 121'1/3
9511: 385'17/45
9512: 7'62/63
9513: 4'7/12
9514: 27/170
9515: 12'10/21
9516: 5/63
9517: 27'7/8
9518: 1/48
9519: 2'61/75
9520: 10'61/180
9521: 36/95
9522: 10/23
9523: 63'3/4
9524: 6'33/58
9525: 2/3
9526: 1
9527: 7'8/15
9528: 6'8/41
9529: 5'17/36
9530: 6'25/39
9531: 2'2/5
9532: 19'7/24
9533: 1'14/171
9534: 10'19/40
9535: 6'1/2
9536: 25'1/6
9537: 24/4165
9538: 18'3/20
9539: 12'1/16
9540: 2'8/45
9541: 7'31/42
9542: 4'5/11
9543: 2'1/4
9544: 5'37/63
9545: 1/2
9546: 6'9/40
9547: 2'11/14
9548: 198'35/36
9549: 6
9550: 5'1/9
9551: 4'109/126
9552: 205'5/12
9553: 1'7/12
9554: 2'6/25
9555: 2'11/120
9556: 9/100
9557: 9'17/42
9558: 15'13/14
9559: 1/16
9560: 12/37
9561: 3'2249/2632
9562: 9'29/42
9563: 7'11/28
9564: 49'4/9
9565: 5/6
9566: 17'1/3
9567: 7'5/24
9568: 4/75
9569: 45'1/7
9570: 12'4/15
9571: 11/13
9572: 287/3132
9573: 17'97/140
9574: 16
9575: 10'69/70
9576: 24/29
9577: 110'1/4
9578: 11'16/21
9579: 8/153
9580: 6'2/3
9581: 13'23/45
9582: 7'1/2
9583: 33/133
9584: 2'2/63
9585: 2'23/119
9586: 25'115/144
9587: 8'89/126
9588: 3'3/8
9589: 17'31/48
9590: 4'13/18
9591: 75
9592: 5'799/1029
9593: 8
9594: 6'31/44
9595: 11'1/3
9596: 6'5/9
9597: 4'31/52
9598: 2'1/14
9599: 2'24/245
9600: 7/16
9601: 14'5/8
9602: 5'3/8
9603: 3/140
9604: 135/848
9605: 1'5/12
9606: 1/182
9607: 17'8/9
9608: 19'1/21
9609: 37'1/2
9610: 4/95
9611: 147/220
9612: 1'20/81
9613: 4'5/7
9614: 65'1/4
9615: 71'1/4
9616: 5'5/6
9617: 2'11/14
9618: 32'7/160
9619: 2'1/12
9620: 20/63
9621: 4'1/36
9622: 36'7/32
9623: 6
9624: 9'5/156
9625: 1'1/20
9626: 7'18/25
9627: 4'1/4
9628: 204/3871
9629: 62'2/3
9630: 1'93/116
9631: 383'1/3
9632: 1'1/3
9633: 11'2/7
9634: 1'23/40
9635: 3'57/86
9636: 16'7/9
9637: 1'13/56
9638: 48/67
9639: 33/56
9640: 12'5/6
9641: 18'181/315
9642: 1'7/36
9643: 45/1328
9644: 1/25
9645: 81/140
9646: 1'5/16
9647: 3'1/12
9648: 1'1/8
9649: 43'7/12
9650: 11'2/3
9651: 5'5/24
9652: 4'11/40
9653: 56/435
9654: 6'1/2
9655: 91'37/40
9656: 2'1/2
9657: 7'47/120
9658: 22/45
9659: 5'1/2
9660: 5/6
9661: 4'2/3
9662: 9'2/3
9663: 1'37/54
9664: 2'17/30
9665: 5'7/8
9666: 8'1/36
9667: 20/23
9668: 5'65/77
9669: 40'13/36
9670: 21'7/12
9671: 10'2/21
9672: 832/2025
9673: 2'13/30
9674: 20'47/120
9675: 17'4/9
9676: 137'2/9
9677: 8'137/352
9678: 11'2/9
9679: 4'1/3
9680: 175/276
9681: 78'3/4
9682: 5/6
9683: 1'107/133
9684: 6'239/378
9685: 55/63
9686: 5'1/5
9687: 16'7/12
9688: 5'19/27
9689: 1'35/48
9690: 12'23/24
9691: 2'2/15
9692: 9'1/4
9693: 37/45
9694: 1'8/9
9695: 45/2261
9696: 7/8
9697: 2'19/24
9698: 8'1/2
9699: 4'1/7
9700: 144/12803
9701: 1'25/42
9702: 5'227/265
9703: 301'7/12
9704: 13'1/9
9705: 11'3/8
9706: 1'209/210
9707: 9'19/64
9708: 6'19/32
9709: 4'1/12
9710: 1'17/27
9711: 41'29/210
9712: 39'4/35
9713: 6'9/40
9714: 404'11/16
9715: 63/550
9716: 20'7/8
9717: 16'1/4
9718: 18/175
9719: 8/9
9720: 9'1/9
9721: 3'413/513
9722: 103/220
9723: 25'1/2
9724: 11'13/40
9725: 8'37/56
9726: 6'2/3
9727: 2'1/14
9728: 200/3159
9729: 3'1/8
9730: 49'53/80
9731: 7'13/34
9732: 2'15/17
9733: 4'5/9
9734: 6'23/208
9735: 10/31
9736: 2'10/33
9737: 32/155
9738: 60'3/8
9739: 12
9740: 31/94
9741: 8'31/40
9742: 43'13/40
9743: 6'4/15
9744: 90/133
9745: 1/12
9746: 3'7/12
9747: 26/315
9748: 8/47
9749: 5'3/8
9750: 6'181/288
9751: 9'17/21
9752: 4'1/4
9753: 24'1/4
9754: 5'1/9
9755: 56'1/3
9756: 3'3/7
9757: 31'1/2
9758: 351/2695
9759: 46'1/27
9760: 2/3
9761: 8'10/19
9762: 2'2/7
9763: 56'1/8
9764: 3'9/28
9765: 115/144
9766: 391'1/2
9767: 2'1/10
9768: 6'1/9
9769: 9'11/12
9770: 26'17/42
9771: 35/92
9772: 11'6/7
9773: 7'17/28
9774: 425/456
9775: 15/133
9776: 5'7/8
9777: 4/19
9778: 65'1/3
9779: 16'1/5
9780: 16'1/8
9781: 7/20
9782: 7'29/30
9783: 24'9/14
9784: 22'7/20
9785: 9'11/27
9786: 20/153
9787: 17'1/8
9788: 1'16/155
9789: 24'1/3
9790: 2'3/8
9791: 1'27/85
9792: 10'3/4
9793: 35/88
9794: 5'58/117
9795: 21/100
9796: 1'1/5
9797: 4'1/2
9798: 55'11/60
9799: 56/117
9800: 5'1/7
9801: 4'61/119
9802: 44/171
9803: 94'7/8
9804: 9'2019/2800
9805: 2'17/84
9806: 15'1/12
9807: 22
9808: 13'115/126
9809: 5/13
9810: 2'1/13
9811: 46'23/63
9812: 2'818/1827
9813: 9/14
9814: 14/205
9815: 32/459
9816: 1'2/5
9817: 14'3/35
9818: 3'23/36
9819: 26'11/15
9820: 6'11/12
9821: 1'23/40
9822: 9/247
9823: 5'35/36
9824: 0
9825: 6'102/287
9826: 1
9827: 4'152/325
9828: 7/12
9829: 2'55/63
9830: 7'82/87
9831: 1'22/35
9832: 17'5/28
9833: 16/133
9834: 20/21
9835: 1/100
9836: 4'36/77
9837: 63'11/16
9838: 11'11/27
9839: 2'40/53
9840: 21'23/45
9841: 7/24
9842: 7/32
9843: 6'37/45
9844: 4'61/84
9845: 7'7/20
9846: 3'5/8
9847: 8'5/6
9848: 72
9849: 1/6
9850: 22'3/8
9851: 2'3/5
9852: 21/31
9853: 71'7/9
9854: 1/18
9855: 9'7/30
9856: 3/20
9857: 2'19/27
9858: 10'2/35
9859: 4'10/13
9860: 8/69
9861: 64/413
9862: 9'1/24
9863: 12'7/12
9864: 7'1/2
9865: 9'125/147
9866: 8'13/24
9867: 14'6/7
9868: 5'5/12
9869: 9'11/15
9870: 7'11/72
9871: 27/49
9872: 5'19/27
9873: 5'47/56
9874: 9'1/20
9875: 20/31
9876: 3'17/27
9877: 18'8/15
9878: 5'29/77
9879: 45'5/42
9880: 5'7/8
9881: 48/245
9882: 35/72
9883: 21'44/45
9884: 7'4/9
9885: 20'11/30
9886: 1'19/20
9887: 5/104
9888: 14/255
9889: 49'1/2
9890: 3/10
9891: 4'11/12
9892: 704/2457
9893: 4'23/45
9894: 10'1/5
9895: 1'3/4
9896: 1'7/24
9897: 5'7/9
9898: 11'1/6
9899: 207'3/16
9900: 20/351
9901: 7'43/63
9902: 2'143/144
9903: 5/24
9904: 2'1/7
9905: 35/36
9906: 9'11/17
9907: 6'17/24
9908: 3'33/73
9909: 8'26/105
9910: 8'23/30
9911: 6'5/26
9912: 6'13/69
9913: 50/153
9914: 6'1/9
9915: 8'19/27
9916: 121'1/3
9917: 42'1/4
9918: 6'3/4
9919: 30'1/3
9920: 8
9921: 5'16/35
9922: 31
9923: 3'167/180
9924: 25/234
9925: 7
9926: 63/880
9927: 5'1/24
9928: 3'53/56
9929: 2'37/49
9930: 5'39/40
9931: 2'5/12
9932: 60'29/56
9933: 17/152
9934: 7/58
9935: 63'23/45
9936: 1'27/56
9937: 11'1/3
9938: 6'2/9
9939: 7'1/15
9940: 35/192
9941: 5'2/5
9942: 6'55/203
9943: 34
9944: 8'31/98
9945: 3'13/23
9946: 20'13/30
9947: 9/22
9948: 15'8/9
9949: 210'46/49
9950: 4'37/63
9951: 4'4/11
9952: 4'73/105
9953: 16/35
9954: 4'29/56
9955: 130'13/20
9956: 7'17/26
9957: 3'439/4680
9958: 81/238
9959: 15'11/14
9960: 21'1/2
9961: 324'16/21
9962: 41'1/2
9963: 31'1/3
9964: 3'8/15
9965: 21
9966: 19
9967: 27
9968: 118'2/7
9969: 2'47/98
9970: 15'7/9
9971: 8'97/574
9972: 65'2/3
9973: 6'17/30
9974: 13'1/2
9975: 2'29/63
9976: 12
9977: 12'1/2
9978: 3'23/90
9979: 14'2/9
9980: 3/56
9981: 1'67/70
9982: 2'3/4
9983: 44'1/4
9984: 7'29/51
9985: 4'1/14
9986: 6'2/5
9987: 9'5/63
9988: 3'19/49
9989: 4'61/72
9990: 23'1/3
9991: 5'8/27
9992: 15'5/8
9993: 4'149/171
9994: 20'5/6
9995: 62/141
9996: 3'21/85
9997: 6'19/20
9998: 4'9/28
9999: 7'445/684
